Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,1.0041,9.79553,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,1.92781,0.490677,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,2.06441,0.946931,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,2.003,1.96349,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,2.02114,4.81828,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,1.98975,0.0495842,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,1.98849,0.0987848,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,2.00702,0.196805,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.0488373,5.00111,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.0489042,10.0274,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.048491,19.9437,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.0982724,4.822,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.0955101,9.82586,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.0965526,19.8653,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.199717,4.91747,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.197873,9.8653,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.194144,19.9493,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.494285,9.83622,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,0.484714,19.7387,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0512,0,9,464,1.01378,19.8249,A
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0996722,1.09978,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0984732,2.96106,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0985453,4.93421,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0966011,6.9423,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0986341,8.87931,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.193199,1.9762,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.29679,1.98669,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.311546,4.95759,SW
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.497996,1.38823,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.03257,1.30297,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.53328,1.70217,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.395122,1.97331,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.498305,3.25877,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.392727,4.95592,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.505281,5.03124,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.498585,7.48618,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.502106,10.2187,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.998332,3.3567,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.01905,4.84394,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.01231,7.78704,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.01237,9.25489,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.992002,12.3656,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.53337,3.35443,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.48212,5.59726,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.5128,8.05361,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.5128,9.05394,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,1.50261,10.2429,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,0,185,0.49881,13.6089,A
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0957135,1.10313,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.095262,2.96682,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0972559,4.94074,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.0964925,6.96383,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.194705,1.98345,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.293055,1.97303,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.284794,4.24724,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.309884,4.25837,SW
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.487019,1.30048,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.99407,1.19193,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,1.50668,1.20041,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.492643,3.27634,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.414882,4.25154,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.492754,5.57509,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,1.00646,3.46097,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,1.48479,3.35897,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,1.50194,5.22461,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.991388,5.07747,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.982942,7.40259,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.494533,7.50052,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,0,185,0.498333,8.25417,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.00646,1.4953,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.50871,1.40363,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.101598,1.38823,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.101988,3.63478,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.0990012,7.93304,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.503521,1.38386,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.506135,4.24186,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.50092,7.86368,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.511289,9.28829,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.504883,10.2845,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.997208,3.20493,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.00759,6.99723,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.00171,7.81954,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.55143,6.965,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.51928,5.50911,I
1997_Robe,270,20,Oil,CO2,1025,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.101051,9.45817,A
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.493559,1.08869,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.987267,1.18701,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.49932,1.18274,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.0977498,1.08478,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.0987452,3.51051,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.0987452,5.56709,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.495006,5.33156,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.491702,3.32585,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.999456,2.81797,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.49814,2.81797,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.00357,5.98299,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.47529,6.02626,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.00064,7.699,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,1.50982,7.72679,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.501626,8.60863,I
1997_Robe,450,20,Oil,CO2,1025,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,2,185,0.0987396,8.79673,A
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.504145,0.797303,I
1997_Robe,790,20,Oil,CO2,1025,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.0085,0.894922,I
1997_Robe,790,21,Oil,CO2,1026,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.53121,0.884406,I
1997_Robe,790,22,Oil,CO2,1027,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.102177,1.00111,I
1997_Robe,790,23,Oil,CO2,1028,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.101821,3.19988,I
1997_Robe,790,24,Oil,CO2,1029,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.100359,4.62284,I
1997_Robe,790,25,Oil,CO2,1030,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.505822,7.63857,I
1997_Robe,790,26,Oil,CO2,1031,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.505253,6.98778,I
1997_Robe,790,27,Oil,CO2,1032,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.506848,5.39921,I
1997_Robe,790,28,Oil,CO2,1033,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.499934,3.10688,I
1997_Robe,790,29,Oil,CO2,1034,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.01877,3.3124,I
1997_Robe,790,30,Oil,CO2,1035,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.51399,2.88765,I
1997_Robe,790,31,Oil,CO2,1036,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.52769,5.90936,I
1997_Robe,790,32,Oil,CO2,1037,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.53044,6.82759,I
1997_Robe,790,33,Oil,CO2,1038,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.00935,7.45423,I
1997_Robe,790,34,Oil,CO2,1039,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,1.01963,5.93804,I
1997_Robe,790,35,Oil,CO2,1040,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.101307,5.71183,A
1997_Robe,790,36,Oil,CO2,1041,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,2,185,0.0996498,7.1228,A
1997_Robe,270,37,Oil,CO2,1042,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.01237,1.5056,I
1997_Robe,270,38,Oil,CO2,1043,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.51007,1.50675,I
1997_Robe,270,39,Oil,CO2,1044,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.100937,1.50281,I
1997_Robe,270,40,Oil,CO2,1045,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.508763,1.49787,I
1997_Robe,270,41,Oil,CO2,1046,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0994928,3.51002,I
1997_Robe,270,42,Oil,CO2,1047,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.501485,4.00124,I
1997_Robe,270,43,Oil,CO2,1048,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.0051,3.51655,I
1997_Robe,270,44,Oil,CO2,1049,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.51007,2.98441,I
1997_Robe,270,45,Oil,CO2,1050,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.50464,5.52775,I
1997_Robe,270,46,Oil,CO2,1051,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.48847,7.03494,I
1997_Robe,270,47,Oil,CO2,1052,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.0051,6.9654,I
1997_Robe,270,48,Oil,CO2,1053,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.00148,8.06427,I
1997_Robe,270,49,Oil,CO2,1054,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.506934,7.99782,I
1997_Robe,270,50,Oil,CO2,1055,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.506934,9.54615,I
1997_Robe,270,51,Oil,CO2,1056,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.100574,7.9994,I
1997_Robe,270,52,Oil,CO2,1057,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.100574,9.6068,I
1997_Robe,450,53,Oil,CO2,1058,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0998519,0.798021,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.501485,1.20817,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.01602,1.20763,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.52099,1.30753,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0970153,1.99812,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.101301,2.59769,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.101301,4.63796,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0998519,8.10637,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.508763,9.18431,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.501485,7.06371,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.516147,5.06762,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.508763,2.89905,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.00148,2.71214,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.52099,2.92759,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.52099,4.01964,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.03077,4.11302,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.03077,8.08814,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.03077,8.85436,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.52099,9.3871,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,1.56546,6.85686,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0984234,10.3845,A
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0996946,1.00495,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.494199,1.00325,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.00306,0.899569,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.48713,0.905461,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0978709,2.11853,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0976288,3.74896,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.097497,4.95647,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.492533,7.45842,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.495536,5.40438,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.493087,3.13066,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.988268,2.00929,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.48613,2.10432,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.46949,3.0313,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.990718,3.03045,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.989827,5.29567,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.48746,5.19982,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.50736,7.02228,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,1.0085,6.8299,I
1997_Robe,790,54,Oil,CO2,1059,1.49E+01,0.001,1.60E-05,0.07,0.0972,0,5,185,0.0976068,7.47734,A
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0981799,1.406,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0972559,3.61316,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0999194,7.89561,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0995741,9.40296,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.493448,4.22613,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.493434,1.3959,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.97781,1.50289,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.45718,1.38339,SW
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.01759,3.22556,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.51586,2.91083,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.53316,5.49734,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.53986,7.03593,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.01791,6.87309,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.02009,7.75467,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.508935,7.9384,I
1997_Robe,270,54,Oil,CO2,1059,5.02E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.513655,9.21849,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0959509,1.09564,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0967535,3.48512,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0975629,5.53958,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.0970808,8.56562,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.483414,3.29492,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.485486,1.09761,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.982499,1.19438,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.47081,1.19122,SW
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.499231,8.58686,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.494421,5.30253,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,0.999906,2.81321,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.50092,3.11493,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.00895,5.98805,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.00103,7.67909,I
1997_Robe,450,54,Oil,CO2,1059,8.25E+00,0.001,1.60E-05,0.07,0.0972,0,-2,185,1.4989,7.47439,I
